name,quantile
OZGUR,0.8906743441868994
MUJDE,0.890876168096236
SUPHIYE,0.8910777528304876
UMMUGUL,0.8912786997645122
HESNA,0.8914795271109942
NAZIKE,0.891679477482164
YELDA,0.8918788299156211
GULEY,0.8920749534854288
ELCIN,0.892269921042325
RASIME,0.8924646892866503
BILGI,0.8926586204181777
MACIDE,0.8928518738869639
FADIMA,0.8930434929926683
CILEM,0.8932339959479755
DONUS,0.8934244590407684
IFAKAT,0.893614005295735
ABIDE,0.8938029137504746
PERISAN,0.8939918222052142
NURCIHAN,0.894180571209897
MUNURE,0.8943691607645231
SURIYE,0.8945561956810959
SEVIYE,0.8947396429713916
MUCELLA,0.8949223328739179
DILSAH,0.8951044647012454
ENISE,0.8952864769410304
MEYREM,0.8954682898682444
MUBECCEL,0.8956479900822065
GOKCEN,0.8958254978578881
NETICE,0.8960028860460273
MAHMURE,0.8961800350590813
DURSUNE,0.8963569448970501
KADIRIYE,0.8965335756974196
EMIRE,0.896709329522477
SELEN,0.8968849238974776
MAHIDE,0.8970596412971661
KAFIYE,0.8972342789718262
NEZIRE,0.8974081991212308
ICLAL,0.8975819598205789
BEYZA,0.8977551225822139
FAZILE,0.897928285343849
KATIBE,0.8981006109926862
GULZADE,0.8982717806286119
SEMIYE,0.8984428705395092
ADLE,0.8986132827876654
HERDEM,0.8987830572355945
YUCEL,0.8989524330583817
YAZGUL,0.8991217690186547
IMREN,0.8992906266287574
HURRIYET,0.899459444376346
MELIS,0.8996282621239345
CANDAN,0.8997966812463812
BELGUZAR,0.8999650206437996
ARZI,0.9001330012785902
NAFIA,0.9003007826008098
AYTUL,0.9004685240605153
FERIHAN,0.900636106070164
ISMIGUL,0.9008029306920431
ADEVIYE,0.9009691175136952
AMINE,0.901135224610319
RAHMIYE,0.9013010526693435
SIRMA,0.9014653260903145
TEVHIDE,0.9016295197862572
SEMIRE,0.9017931952695154
FERAH,0.901956511990146
NEVAL,0.9021194300856347
ULFET,0.9022819894184956
MUTEBER,0.9024443494387856
YONCA,0.9026059520713061
NEDRET,0.9027657210281739
SEZER,0.9029251710849281
ZEYTUN,0.9030844218291114
MUFIDE,0.903243114498096
YOSMA,0.9034013686794247
GULSEVIM,0.9035587060229269
NEFIZE,0.9037148076284893
SAHINDE,0.9038703910213673
KANIYE,0.9040253764765325
MUHTEBER,0.9041795646814138
BILGEN,0.9043335934362384
GULENDAM,0.9044875424660347
GUNNUR,0.9046412523207458
NASIBE,0.904793726437517
KISMET,0.9049459613792031
RAHSAN,0.9050981564583751
BELKIZ,0.905249514424749
IRAZ,0.9054007129410663
SULTANI,0.9055517520073267
SENIYE,0.905702312723417
GULSAN,0.9058525545393936
BERIVAN,0.9060022781426859
SAFAK,0.9061518024334072
RESIDE,0.9063011274115575
OZCAN,0.9064499341770235
CELILE,0.9065985017674042
SULBIYE,0.9067467903201857
ILHAN,0.9068949592854245
FATMAGUL,0.9070425303129507
MELDA,0.907189543265278
AHU,0.9073363967675487
SELCAN,0.9074829712322201
NAGEHAN,0.9076282302339232
ISIK,0.9077724129477432
ELVEDA,0.9079162767614498
MEHRIBAN,0.9080600608501279
AISE,0.9082035260386926
HORU,0.9083464331520585
TULUN,0.9084889017777685
SEKER,0.9086309319158223
CEYHAN,0.9087724837037059
AYSAN,0.9089139159040469
ZAIDE,0.9090553481043879
MENICE,0.9091966607171864
BESNA,0.9093376942923855
MUMUNE,0.909477930617301
YADIKAR,0.9096177683170744
ASIYA,0.9097574864293053
SENA,0.9098949722407417
NAZIYE,0.9100318999769794
AYGUN,0.9101687878507029
UMMEHAN,0.9103056358619123
ZEMZEM,0.910442364285579
CIMEN,0.9105788535341607
AYSIN,0.9107149042950863
ZOZAN,0.910850795605955
CAVIDE,0.9109866071917955
FELEK,0.9111216215273522
FADIM,0.9112565561378805
MAHINUR,0.9113909725357243
INAYET,0.9115251098959688
AFET,0.9116580115182735
NEBILE,0.9117908334155498
FIKRET,0.9119233762752268
RUVEYDE,0.912054922572049
FATIM,0.9121862296937862
RAFIYE,0.9123174570904948
NERGIS,0.9124486047621753
IFFET,0.9125786362834584
SEFA,0.9127086279422273
MELEHAT,0.9128380216632833
ZUHRA,0.9129672957967968
AKKIZ,0.9130960118551117
SALIYE,0.913224608325884
NIL,0.9133529656215712
UMMIYE,0.9134813229172584
MUTLU,0.9136096004879172
SAZIMET,0.9137377186085193
MUSLUME,0.9138657570040929
ZERIFE,0.913993675812124
FINDIK,0.914121156132499
MIRAY,0.9142482776902463
KADIFE,0.9143751600729085
MASALLAH,0.9145018830055139
MIHRICAN,0.914628087725435
YASARIYE,0.9147541329952992
ZIYNET,0.9148801384026493
GULKIZ,0.9150061039474852
ZULAL,0.9151320296298068
UMUS,0.9152573972369298
NIHAYET,0.9153822466313684
KUMRU,0.9155069365757502
MEKIYE,0.9156316265201321
RANA,0.915755718526801
GAYE,0.9158792524582714
NIGMET,0.9160023877645999
RUHIYE,0.9161254832084141
FAIZE,0.9162484192021717
MUHBET,0.916370677533188
NULUFER,0.9164928162766618
