lastname,quantile
ARDAHANLI,0.8971936132230289
ARZU,0.8972060795986221
BIROGLU,0.8972185459742154
CALICI,0.8972310123498085
HANLI,0.8972434787254018
HUYLU,0.897255945100995
KARAKARTAL,0.8972684114765882
KOSUM,0.8972808778521815
NISLI,0.8972933442277746
TECIMEN,0.8973058106033679
YESILOT,0.897318276978961
AKDAGLI,0.897330721934665
AKELMA,0.8973431668903689
ALMAC,0.8973556118460727
AYDONER,0.8973680568017767
AYTUN,0.8973805017574805
BAYDERE,0.8973929467131844
BUKAN,0.8974053916688882
ICME,0.8974178366245922
KASKAYA,0.897430281580296
KUTLUG,0.8974427265359999
KUYUK,0.8974551714917038
MALTEPE,0.8974676164474077
OZUTEMIZ,0.8974800614031115
ABAZ,0.8974924849389261
IC,0.8975049084747406
KILIN,0.8975173320105552
KIREN,0.8975297555463697
KUSTEPE,0.8975421790821843
PARALI,0.8975546026179988
SARIMEHMET,0.8975670261538135
SOLCAN,0.897579449689628
TIFTIKCI,0.8975918732254425
VERMEZ,0.8976042967612571
YAVUZOGLU,0.8976167202970716
AT,0.8976291224129967
CAPARLAR,0.897641524528922
CARDAKLI,0.8976539266448472
HENDEK,0.8976663287607725
HIZAR,0.8976787308766977
KERTMEN,0.8976911329926228
KUDAT,0.8977035351085481
SIRLI,0.8977159372244733
TEMELTAS,0.8977283393403985
YATGIN,0.8977407414563238
YUR,0.8977531435722489
AYKUTLUG,0.8977655242682848
BARTIK,0.8977779049643206
BUYUKKAL,0.8977902856603566
CARKACI,0.8978026663563924
DOMAN,0.8978150470524283
MASA,0.8978274277484641
SIRAY,0.8978398084445001
SOLAR,0.8978521891405359
TECIMER,0.8978645698365718
UK,0.8978769505326077
YARBA,0.8978893312286436
AKKOK,0.8979016905047901
AYDINLAR,0.8979140497809367
BEYDUZ,0.8979264090570832
BIRGE,0.8979387683332297
CENELI,0.8979511276093762
CERCIOGLU,0.8979634868855229
COKYASAR,0.8979758461616694
DIVRIK,0.8979882054378159
ERZIN,0.8980005647139624
GAYIR,0.898012923990109
ISCIOGLU,0.8980252832662555
KAVAKLIOGLU,0.898037642542402
KIRIT,0.8980500018185487
KUPCUK,0.8980623610946952
OKCUOGLU,0.8980747203708417
SUEL,0.8980870796469882
YITIK,0.8980994389231348
AKILLIOGLU,0.898111776779392
AKKIR,0.8981241146356492
AYBAK,0.8981364524919064
BABAOGLAN,0.8981487903481636
BAYKA,0.8981611282044208
BEKGOZ,0.898173466060678
BENICE,0.8981858039169353
GIRGIC,0.8981981417731925
GUZELTEPE,0.8982104796294497
ILBARS,0.8982228174857069
KARAKOK,0.8982351553419641
KEMAHLI,0.8982474931982213
KILICDOGAN,0.8982598310544785
KONURALP,0.8982721689107357
SAKIZLI,0.8982845067669929
TOPCAM,0.8982968446232501
BASMAN,0.8983091610596179
CAGLIN,0.8983214774959858
CAKMAKOGLU,0.8983337939323537
CIFTLIK,0.8983461103687216
CILA,0.8983584268050894
GONULACAR,0.8983707432414573
IBAR,0.8983830596778252
KECILI,0.8983953761141931
KONACOGLU,0.8984076925505609
SELDUZ,0.8984200089869288
UMDU,0.8984323254232967
AKSARI,0.8984446204397751
CANSIZOGLU,0.8984569154562537
DOGANLI,0.8984692104727322
DOKMETAS,0.8984815054892108
ERGE,0.8984938005056893
HABIBOGLU,0.8985060955221679
KARACIL,0.8985183905386463
KARAKUZULU,0.8985306855551249
KOCADAYI,0.8985429805716034
KURD,0.898555275588082
OZUBERK,0.8985675706045605
SARISIN,0.8985798656210391
SEVIC,0.8985921606375176
YETEK,0.8986044556539962
ZARIC,0.8986167506704746
ALTINBAY,0.8986290242670638
CANAL,0.8986412978636531
ERELI,0.8986535714602423
GOROGLU,0.8986658450568314
SAKIROGLU,0.8986781186534206
SATIS,0.8986903922500099
AVARA,0.8987026444267098
AYASLI,0.8987148966034096
AYBI,0.8987271487801095
BURUNSUZ,0.8987394009568094
ERKOCA,0.8987516531335091
GUVENTURK,0.898763905310209
KARAFIL,0.8987761574869089
KOKULU,0.8987884096636087
PARLA,0.8988006618403086
SEYREKBASAN,0.8988129140170085
UMUL,0.8988251661937083
ALARCIN,0.8988373969505189
BASTEPE,0.8988496277073295
BILLOR,0.8988618584641399
CINEMRE,0.8988740892209505
ELIKARA,0.898886319977761
GUREVIN,0.8988985507345716
HASTA,0.898910781491382
HELLAC,0.8989230122481926
KARSAK,0.8989352430050032
KINCAL,0.8989474737618136
KORUN,0.8989597045186242
MEYDANCI,0.8989719352754347
OGRAK,0.8989841660322453
SINOP,0.8989963967890557
USAKLI,0.8990086275458663
UYUK,0.8990208583026769
UZUNEL,0.8990330890594873
AYSIN,0.8990452983964086
BAHAT,0.8990575077333297
BURKEK,0.899069717070251
ERGI,0.8990819264071721
GOLOGLU,0.8990941357440934
GONULDAS,0.8991063450810145
GORE,0.8991185544179358
IPEKTEN,0.8991307637548569
MUHACIR,0.8991429730917782
TUAC,0.8991551824286993
YEMISEN,0.8991673917656204
ALLAHVERDI,0.8991795796826524
CIGERLI,0.8991917675996842
CITIRIK,0.8992039555167161
ENGIZ,0.8992161434337479
KESEBIR,0.8992283313507797
MENTESOGLU,0.8992405192678117
MUYAN,0.8992527071848435
NALCAKAN,0.8992648951018754
OZGOKCE,0.8992770830189072
SESSIZ,0.899289270935939
SURUN,0.899301458852971
TARLAN,0.8993136467700028
YAVUZEL,0.8993258346870346
YIGCI,0.8993380226040665
ERTOGRUL,0.899350189101209
KAPSIZ,0.8993623555983515
KARAATAY,0.8993745220954941
PAMIR,0.8993866885926366
SABANCILAR,0.8993988550897791
SIGIN,0.8994110215869217
UCUR,0.8994231880840642
YERSEL,0.8994353545812067
BAHCACI,0.8994474996584598
DOGRUOGLU,0.899459644735713
GILGIL,0.8994717898129663
INCILI,0.8994839348902194
KAHREMAN,0.8994960799674726
KUR,0.8995082250447258
MALCI,0.8995203701219789
TANRIKUT,0.8995325151992322
YENIYOL,0.8995446602764854
ACIKKOL,0.8995567839338492
AYCIBIN,0.8995689075912131
AYVAT,0.8995810312485769
BOYNUEGRI,0.8995931549059407
ERATA,0.8996052785633046
KATIRANCI,0.8996174022206684
KEYVAN,0.8996295258780324
KOCALAN,0.8996416495353962
KOCLAR,0.8996537731927601
KULAKCI,0.8996658968501239
NARSAP,0.8996780205074877
OYAR,0.8996901441648516
SOYHAN,0.8997022678222154
TOKSUN,0.8997143914795793
AGIS,0.8997264937170538
ARGUC,0.8997385959545283
BURLUKKARA,0.8997506981920028
BURUL,0.8997628004294773
BUYUKAYDIN,0.8997749026669518
KARAPICAK,0.8997870049044264
TURLU,0.8997991071419009
AYAG,0.8998111879594861
DOLANBAY,0.8998232687770713
ENIS,0.8998353495946564
GUMRAH,0.8998474304122416
KULEK,0.8998595112298268
LEVI,0.899871592047412
TOKMAKCI,0.8998836728649972
TOZAK,0.8998957536825823
BALPETEK,0.8999078130802782
CETREZ,0.899919872477974
EVCIM,0.8999319318756699
SALMA,0.8999439912733658
SAVUT,0.8999560506710615
SOZCU,0.8999681100687574
SUMENGEN,0.8999801694664533
TOPCAN,0.8999922288641491
ALIMLI,0.9000042668419557
ALTINMAKAS,0.9000163048197621
BOZYURT,0.9000283427975686
EBREN,0.9000403807753752
ERYUKSEL,0.9000524187531816
GURBEY,0.9000644567309881
KARAVELIOGLU,0.9000764947087947
KODAMAN,0.9000885326866012
KURUKAFA,0.9001005706644077
KUTUR,0.9001126086422142
OLAM,0.9001246466200207
YEDEKCI,0.9001366845978273
IGDELI,0.9001487011557444
KIN,0.9001607177136616
OLGUNER,0.9001727342715787
OZMEZ,0.9001847508294959
TANRIVERMIS,0.900196767387413
TUNCALI,0.9002087839453303
YEGENOGLU,0.9002208005032475
DONBALOGLU,0.9002327956412753
FAKILI,0.9002447907793031
GUNGORUR,0.9002567859173309
KESIMAL,0.9002687810553588
NEVRUZ,0.9002807761933866
ORMECI,0.9002927713314145
TULPAR,0.9003047664694424
UZUNYOL,0.9003167616074702
BAGLAM,0.9003287353256086
DURKAN,0.9003407090437472
HOKE,0.9003526827618856
KARAC,0.9003646564800242
KEMERLI,0.9003766301981627
SIVIL,0.9003886039163012
UYSALER,0.9004005776344397
AYTEPE,0.9004125299326888
CANBAKIS,0.9004244822309381
DEMETGUL,0.9004364345291872
IRTEGUN,0.9004483868274363
KATKAY,0.9004603391256856
MAYTALMAN,0.9004722914239347
NOHUTCU,0.9004842437221838
ODABASIOGLU,0.9004961960204331
OZTASKIN,0.9005081483186822
PARSAK,0.9005201006169313
SAHAR,0.9005320529151806
TOTAN,0.9005440052134297
USLUCAN,0.9005559575116788
ALTINCI,0.9005678883900387
BASOREN,0.9005798192683986
BASSOY,0.9005917501467584
BOCU,0.9006036810251182
BOZATLI,0.900615611903478
CEVIRME,0.9006275427818379
CUVAL,0.9006394736601977
DARAK,0.9006514045385575
INANOGLU,0.9006633354169173
KALLI,0.9006752662952772
OZULKU,0.900687197173637
TUTAS,0.9006991280519969
UCURUM,0.9007110589303567
BUZLUK,0.9007229683888271
CIGIL,0.9007348778472977
DEMIRLER,0.9007467873057682
ILYAS,0.9007586967642387
PUSA,0.9007706062227092
TURKOL,0.9007825156811797
ULGUR,0.9007944251396501
BELTEKIN,0.9008063131782313
DESTICI,0.9008182012168126
DIKYAR,0.9008300892553937
GERMEN,0.9008419772939749
HAVAN,0.900853865332556
IVGIN,0.9008657533711372
KARAVIL,0.9008776414097183
KOCABIYIKOGLU,0.9008895294482995
TAYDAS,0.9009014174868807
TOKLUOGLU,0.9009133055254618
TUFENKCI,0.900925193564043
UMUC,0.9009370816026241
VARDAL,0.9009489696412053
YASTI,0.9009608576797864
ALTEN,0.9009727242984783
BAGDAS,0.9009845909171701
CENDIK,0.9009964575358619
CIDAM,0.9010083241545538
ELBAY,0.9010201907732456
GUNBEY,0.9010320573919374
ILKILIC,0.9010439240106293
INER,0.9010557906293211
NASIROGLU,0.9010676572480129
PASIN,0.9010795238667048
TAGIL,0.9010913904853965
TARMAN,0.9011032571040883
UREDI,0.9011151237227802
YELEGEN,0.901126990341472
AKTURAN,0.9011388355402745
ALAOGLU,0.901150680739077
CENGIZHAN,0.9011625259378795
CIFTCILER,0.901174371136682
ERGELEN,0.9011862163354845
KARACIK,0.9011980615342869
KIRTAN,0.9012099067330894
KISIR,0.9012217519318919
SORGUC,0.9012335971306944
SOZMEN,0.9012454423294969
UCTAS,0.9012572875282995
YARGICI,0.901269132727102
YOLTAY,0.9012809779259044
AYCIN,0.9012928017048175
CAKMAKKAYA,0.9013046254837307
DIKILI,0.9013164492626439
ERISIK,0.901328273041557
GUZELDAL,0.9013400968204702
KAYDU,0.9013519205993833
KOMEC,0.9013637443782965
MOGULKOC,0.9013755681572097
SAGINC,0.9013873919361228
TAYMUR,0.901399215715036
BESEL,0.9014110180740598
BUDAKLI,0.9014228204330836
FERHATOGLU,0.9014346227921074
GENEZ,0.9014464251511313
GUNDU,0.901458227510155
ILKYAZ,0.9014700298691789
KAMILCELEBI,0.9014818322282027
KARABACAKOGLU,0.9014936345872265
KARALOK,0.9015054369462503
KORUCUOGLU,0.9015172393052742
KOZOGLU,0.901529041664298
MORAY,0.9015408440233218
OKSUN,0.9015526463823457
OZYANIK,0.9015644487413694
UCAS,0.9015762511003933
USKUPLU,0.9015880534594171
YANAZ,0.9015998558184409
AKCER,0.9016116367575754
AKYUN,0.9016234176967098
ARKAC,0.9016351986358444
BALAY,0.9016469795749789
BASKALE,0.9016587605141133
CAGLA,0.9016705414532478
CAYBASI,0.9016823223923823
CAYNAK,0.9016941033315168
CUREBAL,0.9017058842706512
ELVERDI,0.9017176652097858
ERGOZ,0.9017294461489203
ERKOSE,0.9017412270880547
KARPUZOGLU,0.9017530080271892
KUBUR,0.9017647889663237
SAGAR,0.9017765699054582
BOCKUN,0.9017883294247033
CALISKANER,0.9018000889439485
DEMIRTEPE,0.9018118484631936
DUZER,0.9018236079824388
GULSAN,0.9018353675016839
INCIK,0.9018471270209291
KARASUNGUR,0.9018588865401742
KURTCA,0.9018706460594194
SAHINOZ,0.9018824055786645
YASAYAN,0.9018941650979097
CABADAK,0.9019059031972655
CINDIK,0.9019176412966213
DAYANIR,0.9019293793959771
DOKSOZ,0.9019411174953329
GULERCE,0.9019528555946887
HALVACI,0.9019645936940446
PALAK,0.9019763317934004
TANGAL,0.9019880698927562
TURGUL,0.901999807992112
YAHYAOGLU,0.9020115460914678
BALAMIR,0.9020232627709343
BIRGUN,0.9020349794504008
GONEL,0.9020466961298672
KIRALI,0.9020584128093337
KORUL,0.9020701294888002
KULAT,0.9020818461682667
OZDOL,0.9020935628477331
PECENEK,0.9021052795271997
PESMEN,0.9021169962066661
SIRECI,0.9021287128861326
SULHAN,0.902140429565599
TEPER,0.9021521462450656
AKSUNGER,0.9021638415046427
BOZBOGA,0.9021755367642198
DILMAN,0.902187232023797
FIDANCAN,0.9021989272833741
ISTEMI,0.9022106225429513
MELEKOGLU,0.9022223178025284
SANSARKAN,0.9022340130621056
TUREMEN,0.9022457083216827
AGRAS,0.9022573821613705
BOYDAS,0.9022690560010583
BUGAN,0.9022807298407461
BUYUKDEMIR,0.902292403680434
COSKAN,0.9023040775201218
ERCIVAN,0.9023157513598096
IKIZLER,0.9023274251994974
KARATASOGLU,0.9023390990391852
TUBAY,0.902350772878873
TUGTEKIN,0.9023624467185608
YABALAK,0.9023741205582486
YANAL,0.9023857943979364
YUVANC,0.9023974682376242
ALAZ,0.9024091206574226
AYEBE,0.9024207730772211
BEYAZKUS,0.9024324254970196
CAGRICI,0.9024440779168181
ISIM,0.9024557303366165
KOSEER,0.902467382756415
KULAN,0.9024790351762135
SONGUN,0.902490687596012
TUTGUN,0.9025023400158104
ADAKLI,0.9025139710157196
ALPBOGA,0.9025256020156287
ATTAR,0.9025372330155379
BITIS,0.902548864015447
BUYUKKARA,0.9025604950153562
CEVRE,0.9025721260152653
DEBRELI,0.9025837570151745
DELICAY,0.9025953880150835
HONCA,0.9026070190149926
KABAKOGLU,0.9026186500149018
KARABOCEK,0.9026302810148109
KARAR,0.9026419120147201
OTO,0.9026535430146292
OZEVIN,0.9026651740145384
PISKEN,0.9026768050144475
TAMAC,0.9026884360143567
TAVSANCI,0.9027000670142658
TUNCELI,0.902711698014175
YUVALI,0.902723329014084
AGCAKAYA,0.9027349385941038
CERITLI,0.9027465481741237
ERMIN,0.9027581577541435
GUGUK,0.9027697673341633
GULLUK,0.902781376914183
GUNTURKUN,0.9027929864942028
HAZIRLAR,0.9028045960742227
KALAFATOGLU,0.9028162056542425
KORK,0.9028278152342623
MURTEZAOGLU,0.902839424814282
OZGUNDUZ,0.9028510343943018
OZPAMUK,0.9028626439743217
OZVER,0.9028742535543415
SERENLI,0.9028858631343613
SITKI,0.902897472714381
AFAT,0.9029090608745115
ALPMAN,0.902920649034642
BAYBURTLU,0.9029322371947724
DERINCE,0.9029438253549029
EYIOL,0.9029554135150334
GOYNUK,0.9029670016751639
GULERER,0.9029785898352943
IBRAHIMAGAOGLU,0.9029901779954248
KABALCI,0.9030017661555553
KARADERILI,0.9030133543156857
KOCAARSLAN,0.9030249424758162
KONEZ,0.9030365306359467
MACUN,0.9030481187960772
MARDIN,0.9030597069562076
NAVDAR,0.9030712951163381
OKCE,0.9030828832764686
SAKINMAZ,0.903094471436599
SINEK,0.9031060595967294
TINAZTEPE,0.9031176477568599
CATALCA,0.903129214497101
CIK,0.9031407812373422
ELHAKAN,0.9031523479775834
IKE,0.9031639147178244
ILETMIS,0.9031754814580656
MANGIR,0.9031870481983068
TUGEN,0.9031986149385478
UCTU,0.903210181678789
UREGEN,0.9032217484190301
BAYINDIRLI,0.9032332937393819
BEYRET,0.9032448390597337
CALOGLU,0.9032563843800855
ISYAR,0.9032679297004372
KEFELIOGLU,0.9032794750207891
KORKU,0.9032910203411408
TOMAC,0.9033025656614927
ALTINTEN,0.9033140895619551
EMIRZEOGLU,0.9033256134624176
HIMMETOGLU,0.90333713736288
KAROGLU,0.9033486612633425
MELIK,0.903360185163805
ONSOZ,0.9033717090642674
OZBIR,0.9033832329647299
OZMERAL,0.9033947568651923
OZSEVEN,0.9034062807656548
YAGDI,0.9034178046661172
BAYKUL,0.9034293071466903
CIFTER,0.9034408096272635
ERTOGAN,0.9034523121078366
GONULKIRMAZ,0.9034638145884097
IRGI,0.9034753170689829
KESEKLER,0.903486819549556
KETE,0.9034983220301291
KOLAC,0.9035098245107023
MORGIL,0.9035213269912754
OKDEMIR,0.9035328294718485
OZGUREL,0.9035443319524217
SEYHOGLU,0.9035558344329947
SIKAR,0.9035673369135678
BIRGI,0.9035788179742517
BUYUKKURT,0.9035902990349355
CALKIN,0.9036017800956192
DEREN,0.903613261156303
ELARSLAN,0.9036247422169869
KAYAER,0.9036362232776706
KOCADEMIR,0.9036477043383544
SAGER,0.9036591853990382
TEKMAN,0.9036706664597219
YARBASI,0.9036821475204058
YASLAK,0.9036936285810896
BASODA,0.903705088221884
BISI,0.9037165478626784
CALISCI,0.9037280075034729
CEPIK,0.9037394671442673
CIDIK,0.9037509267850619
DOKME,0.9037623864258563
FAKIR,0.9037738460666507
GULBUZ,0.9037853057074452
HOT,0.9037967653482396
KILICALP,0.9038082249890341
KIMSESIZ,0.9038196846298285
ORHANLI,0.9038311442706229
SECIM,0.9038426039114175
ULUCAK,0.9038540635522119
BOYNUKISA,0.903865501773117
DAMCI,0.9038769399940222
DERMENCI,0.9038883782149273
KATMIS,0.9038998164358324
KOCASOY,0.9039112546567375
KUCUKCAKIR,0.9039226928776426
ONSAL,0.9039341310985477
SEFIK,0.9039455693194528
SIRTIKARA,0.903957007540358
YILDIZELI,0.9039684457612631
ARIMAN,0.9039798625622789
ASLANLI,0.9039912793632946
BACAKOGLU,0.9040026961643104
DAGOGLU,0.9040141129653262
DEREKOY,0.904025529766342
ELTER,0.9040369465673578
GORGOZ,0.9040483633683736
KALECI,0.9040597801693894
KILICTAS,0.9040711969704052
OZBILEK,0.904082613771421
SALGUT,0.9040940305724366
BULDAN,0.9041054259535631
BUYUKKOSE,0.9041168213346896
CODEL,0.904128216715816
KOSUN,0.9041396120969425
SONMEZLER,0.904151007478069
YABA,0.9041624028591954
AGOREN,0.9041737768204324
BIL,0.9041851507816696
BUHUR,0.9041965247429067
GEREDELI,0.9042078987041439
GOKBURUN,0.9042192726653809
GUNAYDI,0.904230646626618
GUNBATTI,0.9042420205878552
HAKBILEN,0.9042533945490923
KARAAYTU,0.9042647685103293
KARAKETIR,0.9042761424715665
OYSAL,0.9042875164328036
TEKIS,0.9042988903940408
YILDIZDAL,0.9043102643552778
ALTAC,0.9043216168966256
CEBEL,0.9043329694379734
CESMELI,0.9043443219793211
DOLDUR,0.9043556745206689
GOZDE,0.9043670270620167
KABACAOGLU,0.9043783796033645
KISAC,0.9043897321447123
KONAKLI,0.9044010846860601
KULAKSIZOGLU,0.9044124372274078
SAGKOL,0.9044237897687556
BARUTCUOGLU,0.904435120890214
CAVDARCI,0.9044464520116725
CAVDARLI,0.9044577831331309
COREK,0.9044691142545893
KAMBUROGLU,0.9044804453760478
MENGUTAY,0.9044917764975062
MERTCAN,0.9045031076189647
PARMAKSIZOGLU,0.9045144387404231
PERI,0.9045257698618816
RESULOGLU,0.90453710098334
SIREK,0.9045484321047984
TAKIM,0.9045597632262569
TEKDAS,0.9045710943477153
ULUCAM,0.9045824254691738
YURTTAPAN,0.9045937565906322
YUZUCU,0.9046050877120907
ARKALI,0.9046163974136597
BARUG,0.9046277071152289
BINDAL,0.9046390168167979
COGAN,0.9046503265183671
GUNDESLI,0.9046616362199361
HAVUTCU,0.9046729459215053
KIYMET,0.9046842556230744
MUM,0.9046955653246435
SENDAG,0.9047068750262126
SONMEZISIK,0.9047181847277816
AGBULAK,0.9047294730094615
BALTAOGLU,0.9047407612911412
BARCA,0.904752049572821
GULEY,0.9047633378545008
KABACIK,0.9047746261361805
KABAKTEPE,0.9047859144178603
KARAHANCI,0.9047972026995401
KARGUN,0.9048084909812198
KEREY,0.9048197792628996
MERC,0.9048310675445794
OGUZTURK,0.9048423558262592
SIRLAN,0.9048536441079389
TEKDOGAN,0.9048649323896187
TURKAL,0.9048762206712985
ARILIK,0.9048874875330889
AYISIK,0.9048987543948793
ELDENIZ,0.9049100212566697
FISEK,0.9049212881184602
GELEBEK,0.9049325549802506
MATYAR,0.904943821842041
MEREY,0.9049550887038316
NAZLICAN,0.904966355565622
ONDUL,0.9049776224274124
OZYUKSEL,0.9049888892892028
TASKARA,0.9050001561509933
TEKERLEK,0.9050114230127837
ULGUN,0.9050226898745741
ZIRH,0.9050339567363646
AKINCIOGLU,0.9050452021782657
COLOGLU,0.9050564476201668
CURUKOGLU,0.9050676930620678
GURSAN,0.9050789385039689
KADAS,0.90509018394587
KARAKAFA,0.9051014293877712
ULUCINAR,0.9051126748296723
VARAL,0.9051239202715734
YASAV,0.9051351657134744
AGGEZ,0.9051463897354862
ATAKAY,0.9051576137574979
AYRILMAZ,0.9051688377795097
BAYBARS,0.9051800618015216
BOZALAN,0.9051912858235333
BOZO,0.9052025098455451
COLAKLAR,0.9052137338675568
DARGA,0.9052249578895686
ERKOVAN,0.9052361819115803
ET,0.9052474059335921
GOKIRMAK,0.9052586299556038
KARACALAR,0.9052698539776156
KARADEDE,0.9052810779996274
SAGAT,0.9052923020216391
TACIR,0.9053035260436509
TEYMUROGLU,0.9053147500656626
AYTIN,0.9053259526677851
BAHCECIOGLU,0.9053371552699075
ERMEC,0.9053483578720299
GOZMEN,0.9053595604741523
KIRMIT,0.9053707630762748
KOTEN,0.9053819656783972
KUCUKONER,0.9053931682805196
OZKOYUNCU,0.9054043708826421
OZTURKER,0.9054155734847645
PIRCEK,0.9054267760868869
SARIBAY,0.9054379786890094
SEVMEZ,0.9054491812911318
SUVAY,0.9054603838932542
TAMAR,0.9054715864953766
TEKATLI,0.9054827890974991
ALTINGOZ,0.9054939702797322
CANSEV,0.9055051514619653
CEGIL,0.9055163326441984
ENGEL,0.9055275138264315
ERKOK,0.9055386950086646
GURLEYIK,0.9055498761908977
IPTES,0.9055610573731308
KALDI,0.9055722385553638
KARAKASOGLU,0.9055834197375969
KARAYALCIN,0.90559460091983
KOKKAYA,0.9056057821020631
KUCUKDOGAN,0.9056169632842962
OGRETICI,0.9056281444665293
SANSAL,0.9056393256487624
YOK,0.9056505068309955
ADISEN,0.9056616665933392
CALPAN,0.905672826355683
CANATAR,0.9056839861180268
CIHANGIROGLU,0.9056951458803705
KARANCI,0.9057063056427143
KAYGAN,0.905717465405058
ODUL,0.9057286251674018
VEREN,0.9057397849297455
YALTIRIK,0.9057509446920893
ALMAK,0.9057620830345438
ASLANKILIC,0.9057732213769981
ASUK,0.9057843597194526
DOGANDEMIR,0.905795498061907
EBREM,0.9058066364043614
EDIK,0.9058177747468158
IMRAG,0.9058289130892703
KIZILGUL,0.9058400514317246
OKCUN,0.9058511897741791
OZUNAL,0.9058623281166335
TUMAN,0.905873466459088
YUMRUTEPE,0.9058846048015423
ACEMOGLU,0.9058957217241075
AKGUNLU,0.9059068386466725
GONER,0.9059179555692376
KARADIREK,0.9059290724918028
KARAYILMAZ,0.9059401894143678
NILUFER,0.9059513063369329
OZLEYEN,0.9059624232594979
SALCUK,0.9059735401820631
TOPEL,0.9059846571046282
YUMUS,0.9059957740271932
ATAGUL,0.906006869529869
CANGAL,0.9060179650325447
CANIMOGLU,0.9060290605352205
CELEPKOLU,0.9060401560378962
CIRALI,0.906051251540572
CODUR,0.9060623470432477
ERDAN,0.9060734425459235
FURTANA,0.9060845380485992
KARAVUS,0.906095633551275
KUPELIOGLU,0.9061067290539507
SAHNA,0.9061178245566265
SAVASIR,0.9061289200593022
USTUNOL,0.906140015561978
BILMIS,0.9061510896447644
CEKIRDEK,0.9061621637275509
KARSU,0.9061732378103372
KIZILDAS,0.9061843118931237
NARCIN,0.9061953859759101
SAVUCU,0.9062064600586965
TASKOPARAN,0.9062175341414829
TATLICAN,0.9062286082242693
ALNIACIK,0.9062396608871665
CEN,0.9062507135500635
GENCE,0.9062617662129606
GOZEK,0.9062728188758576
KAMAY,0.9062838715387548
KONUSKAN,0.9062949242016518
LATIFOGLU,0.9063059768645488
POGE,0.906317029527446
YONGACI,0.906328082190343
YOZCU,0.9063391348532401
ZORA,0.9063501875161372
ARGUZ,0.906361218759145
BALKAR,0.9063722500021527
BAYDAK,0.9063832812451604
CUHA,0.9063943124881682
DERINGOL,0.906405343731176
SUALP,0.9064163749741837
USUN,0.9064274062171914
YAVASCA,0.9064384374601991
YESILGUL,0.9064494687032069
BALSAK,0.9064604785263253
BERIK,0.9064714883494437
BUYUKASIK,0.9064824981725621
GOKLU,0.9064935079956805
GUCEL,0.9065045178187989
GURAKAR,0.9065155276419173
RAHAT,0.9065265374650358
SALICI,0.9065375472881542
TANRITANIR,0.9065485571112726
ZENGINOGLU,0.906559566934391
ALKASI,0.9065705553376201
ARTUG,0.9065815437408492
BUYUKBAYRAK,0.9065925321440782
BUYUKKILIC,0.9066035205473073
DALMIZRAK,0.9066145089505364
GEZE,0.9066254973537654
GUCUN,0.9066364857569945
GULNAZ,0.9066474741602236
OGUZALP,0.9066584625634527
OZIC,0.9066694509666817
PASAHAN,0.9066804393699108
SACMA,0.9066914277731399
ALYAZ,0.9067023947564796
AYKIRI,0.9067133617398194
CERIK,0.9067243287231591
KARNAK,0.9067352957064988
KESKEK,0.9067462626898386
KIZILCAY,0.9067572296731783
KURKMAZ,0.9067681966565181
MENGE,0.9067791636398578
OLMAZ,0.9067901306231976
OLUG,0.9068010976065373
SIL,0.9068120645898771
YAVCIN,0.9068230315732168
ZIYANAK,0.9068339985565564
AZILI,0.9068449441200069
BOYBAY,0.9068558896834573
BUZCU,0.9068668352469077
GOKKAN,0.9068777808103581
ILYASOGLU,0.9068887263738085
KARASAC,0.906899671937259
OKAT,0.9069106175007093
SERGIN,0.9069215630641597
ADIGOZEL,0.9069324872077208
AVAG,0.9069434113512819
DARTAR,0.906954335494843
ELEKCI,0.906965259638404
GENCALP,0.9069761837819651
KISIOGLU,0.9069871079255262
SANAR,0.9069980320690872
SUSAR,0.9070089562126482
UYKAN,0.9070198803562093
YENIL,0.9070308044997704
YURTER,0.9070417286433314
ARS,0.9070526313670032
BALAN,0.907063534090675
BEGIC,0.9070744368143466
COKUK,0.9070853395380184
GEMI,0.9070962422616902
GURASLAN,0.9071071449853618
GUREK,0.9071180477090336
KOT,0.9071289504327054
MAYUK,0.907139853156377
ONBASIOGLU,0.9071507558800488
PARIM,0.9071616586037206
TUTMAZ,0.9071725613273922
VEZIR,0.907183464051064
YATCI,0.9071943667747357
YENIHAYAT,0.9072052694984074
AGIC,0.9072161508021899
ALNIAK,0.9072270321059722
AYTOP,0.9072379134097547
BUTE,0.907248794713537
DORUM,0.9072596760173194
GUNASLAN,0.9072705573211018
KANTIK,0.9072814386248842
KESME,0.9072923199286667
LAL,0.907303201232449
ORKMEZ,0.9073140825362315
OTU,0.9073249638400138
TENGIZ,0.9073358451437962
TOYGUN,0.9073467264475786
VARILCI,0.907357607751361
YARTASI,0.9073684890551434
BAYYIGIT,0.9073793489390365
CIKIKCI,0.9073902088229295
DEDELI,0.9074010687068226
DUZTEPE,0.9074119285907156
FERHAT,0.9074227884746087
SENOGUL,0.9074336483585018
SEVICI,0.9074445082423949
TANGUL,0.9074553681262879
TANKUS,0.907466228010181
TULA,0.907477087894074
AKDIS,0.9074879263580777
CUMERT,0.9074987648220815
DUZGUNER,0.9075096032860852
GUNDOGU,0.907520441750089
KUDAL,0.9075312802140927
MOGULTAY,0.9075421186780964
TANERI,0.9075529571421
TECIM,0.9075637956061038
UFLAZ,0.9075746340701075
YAZMAN,0.9075854725341113
ALTINBILEK,0.9075962895782257
