name,quantile
AYTEKIN,0.8684044419598255
SENER,0.8688765902891746
SADI,0.8693451341400897
MUCAHIT,0.8698115689876658
NAZIF,0.8702754730312349
CAGLAR,0.8707359643239462
TUNCER,0.8711946533774404
ABBAS,0.8716521537199617
HULUSI,0.872109500680422
SIRIN,0.8725649687106347
RUSTEM,0.8730177909002947
OLCAY,0.8734672386846123
CELALETTIN,0.8739094775120617
VAHIT,0.8743477284059245
RECAI,0.8747847522432989
YILDIRIM,0.8752214309710361
SITKI,0.8756538916920952
MECIT,0.876086160685578
ABUZER,0.8765165890943284
CIHAT,0.8769458671376211
KAAN,0.8773749534533377
TALAT,0.8777978277955827
ENES,0.8782195901178852
CUMHUR,0.8786402787657607
SELMAN,0.8790606989950293
NUH,0.8794803523139927
EVREN,0.8798987402309527
KAYA,0.8803160544734856
FEYZULLAH,0.8807329085698353
BEHCET,0.8811490341013953
GUNGOR,0.8815589476594837
FEYZI,0.8819687078355111
CELIL,0.8823781229019012
CENK,0.8827855823470132
SEYFI,0.8831917380446065
ERAY,0.8835941358817047
ERSAN,0.8839948081706164
ISKENDER,0.8843923744727923
KOKSAL,0.8847898640839377
ATILA,0.8851869318944153
BESIR,0.8855832327945878
BEYTULLAH,0.885975162306021
TUFAN,0.8863644459769017
DERVIS,0.8867524259002636
ISHAK,0.8871381434382253
ALAETTIN,0.8875212151356344
OKKES,0.8878982665871483
ANIL,0.8882720970153807
NEJDET,0.8886454289519147
IZZETTIN,0.8890183007422656
NAMIK,0.8893897154030369
GOKSEL,0.8897608232996861
GULTEKIN,0.8901295921199046
EDIP,0.8904971722291501
HAYRULLAH,0.8908639470825754
ABDULAZIZ,0.8912286129326615
AYTAC,0.891590479560134
BEDRI,0.8919511574766334
IMDAT,0.8923117203565872
SAFFET,0.8926691389042899
HABIP,0.8930235281562874
YILDIRAY,0.8933778790627697
LUTFU,0.8937319998961604
NEBI,0.8940817493408119
SEHMUS,0.8944308852572193
NEZIR,0.8947787941171385
SADULLAH,0.8951253992295389
NECAT,0.8954716208867868
TACETTIN,0.8958170756337296
MENDERES,0.8961614567062453
HIMMET,0.896504073885059
ABDULBAKI,0.8968465760273272
METE,0.8971878894586223
FERIDUN,0.8975241029363884
VEHBI,0.8978583607928764
CAGRI,0.8981911615197846
RAIF,0.8985239239011776
EMIR,0.8988560727543266
SEZER,0.8991867644778957
KAHRAMAN,0.8995145419423054
YENER,0.8998409773136812
DURDU,0.9001649585720805
SECKIN,0.9004889398304798
KURSAT,0.9008093933014756
GUNAY,0.9011246317823965
OMUR,0.9014389883164666
BORA,0.9017531531229603
ALPASLAN,0.9020672412384236
NUMAN,0.902380600789097
SINASI,0.9026910460806109
BEKTAS,0.9030000725880604
RUHI,0.9033077953479911
TUGRUL,0.9036154797624066
SEYDI,0.9039221288479101
CEYHUN,0.9042287012423832
EBUBEKIR,0.9045341999624291
ABDULVAHAP,0.9048365160047087
ALIM,0.9051334253293372
ETEM,0.9054297594712368
GOKMEN,0.9057236778456753
ALTAN,0.906012687994161
MEMIS,0.9063006244682196
NESET,0.9065885225967629
RUSTU,0.9068750402867569
VURAL,0.9071614812857205
BURHANETTIN,0.9074468869557721
BAHTIYAR,0.9077321008982475
ERMAN,0.9080164712393872
SAFAK,0.9082999212881608
CEBRAIL,0.9085806871508665
RAHIM,0.9088608778308432
KAMURAN,0.9091390745440268
SABIT,0.9094155073635085
ENIS,0.9096914033457766
FURKAN,0.909965842198465
MUHLIS,0.9102384021209058
ASKIN,0.9105096582958279
TANJU,0.9107798407963229
GURCAN,0.9110498699147568
ULAS,0.9113170614650618
BATTAL,0.9115831409954243
GURBUZ,0.9118482618879054
SUAYIP,0.9121125391790509
ISLAM,0.9123757427957692
YIGIT,0.9126388313759418
IMAM,0.9129012297368397
KUBILAY,0.9131625544233105
ATAKAN,0.9134199678672251
MEMDUH,0.9136755023808922
SUPHI,0.913929503073949
FESIH,0.9141831586573685
HABIB,0.9144368142407882
FAZIL,0.9146886292394754
ONER,0.9149392171816744
ILKAY,0.9151894600142362
VAHAP,0.9154376705344893
ZEKAI,0.9156848457258305
MUNIR,0.9159312540068667
SERHAN,0.9161775089058418
AZMI,0.9164210412732336
SEYFULLAH,0.9166628097469238
DINCER,0.9169015872704239
BEDRETTIN,0.91713975126568
NAFIZ,0.917377761878875
SALAHATTIN,0.9176145837810971
KUDRET,0.9178513673378039
ALAADDIN,0.9180870772200835
ZULKUF,0.9183227487568479
ABDULHAMIT,0.9185581902205209
DILAVER,0.9187929414649191
ALICAN,0.9190266573804055
SENEL,0.9192583793290984
YUNIS,0.9194893343674864
ABDI,0.9197200593327827
KEMALETTIN,0.9199495188960756
CAGDAS,0.9201747987982055
ALP,0.9203982381156032
NEJAT,0.9206207954861501
MEDENI,0.9208420107636628
HAMDULLAH,0.921062995968084
CIHANGIR,0.9212816420960748
ERDI,0.9214998280778823
TIMUR,0.9217177072955679
ALPARSLAN,0.9219336692374906
ERSOY,0.9221493244152913
UNSAL,0.9223648645565462
ISRAFIL,0.9225790626047672
MUJDAT,0.9227929155433507
HADI,0.9230065000633276
VAHDETTIN,0.9232197394736672
ESER,0.92343198190061
SEYITHAN,0.9236437641813698
CAGATAY,0.9238549329338855
SEYHAN,0.9240658332677945
BINALI,0.9242746245983643
FERUDUN,0.9244812685800797
TAYLAN,0.9246871839970053
MURTAZA,0.924891603938836
ERCUMENT,0.925095487043453
SERTAC,0.9252986415832802
FADIL,0.9255003389935276
FAYSAL,0.9257016529486225
GUNER,0.9259014714286223
ATA,0.9260984906860086
TURKER,0.9262944362689676
ALIRIZA,0.9264896916326519
GURAY,0.9266846785777295
TAYYAR,0.9268791286855935
MUHTEREM,0.9270718915907863
MASALLAH,0.9272645394594333
OZAY,0.9274559219260768
HIZIR,0.927646652518961
GURHAN,0.9278364628194791
ARDA,0.9280262347744818
BEDIR,0.9282149330550574
ZUBEYIR,0.928403631335633
NESIM,0.9285918694700255
RAMADAN,0.9287793790396282
TARKAN,0.9289665434995935
KAYHAN,0.9291532094678605
PASA,0.9293386867251545
FERAT,0.9295232820355978
ZEYNAL,0.9297074555453732
BILGIN,0.9298899418524772
KURTULUS,0.9300723514685508
UTKU,0.9302540708653497
ERGUL,0.9304357135711182
ZIHNI,0.9306156690742154
SAH,0.9307954711952515
BERAT,0.9309742379873758
HURSIT,0.9311524295967712
TUNA,0.9313287806214343
DURALI,0.9315049399185211
SULTAN,0.9316804856873638
RAGIP,0.9318558780741456
SAADETTIN,0.9320306569326832
OLGUN,0.9322052824091598
VAKKAS,0.9323796394670295
SIRRI,0.9325530378870179
SALMAN,0.9327245957222741
ALPAY,0.9328954633382555
ELVAN,0.933066330954237
TAYFUR,0.933235626404093
SUREYYA,0.9334035030698844
ABDULHAKIM,0.9335688105861538
DEDE,0.9337339647203621
ZEKERIYE,0.9338986203628721
ZULFU,0.9340630075867752
OZDEMIR,0.9342269730100106
ORCUN,0.9343908617422154
GARIP,0.9345545204013288
EKBER,0.9347178339508048
SELAHADDIN,0.9348810708092503
ABDULHALIM,0.93504419263115
INAN,0.935207199416504
DEMIR,0.9353699761287664
FEHIM,0.935532331040361
MUHAMMER,0.9356943791878336
DEVRIM,0.9358558521525773
ABDIL,0.9360167882801074
MAKSUT,0.9361776860621223
GORKEM,0.9363366282228591
IKRAM,0.9364955320380807
FERHAN,0.9366538223250581
FETTAH,0.9368119592299745
BUGRA,0.9369697893707689
FEYYAZ,0.9371270059833192
CEYHAN,0.9372838007952016
ATALAY,0.9374397136602332
GOKAY,0.9375952814156274
TASKIN,0.9377508108255065
SAHABETTIN,0.9379056116705956
NIMET,0.9380601057515627
ABUBEKIR,0.9382145614870145
NAIF,0.9383673683653103
MUMTAZ,0.9385194850243316
ERSEN,0.9386714483012918
ORKUN,0.9388224912858858
ABDUL,0.938973265851873
ECEVIT,0.9391231201254941
GUROL,0.9392727443260237
KUTBETTIN,0.9394222151444922
SEZAYI,0.9395683115576182
TAHA,0.9397142929341984
CEZMI,0.9398602359652634
ABDULMECIT,0.9400053353949928
EJDER,0.9401500513695695
ZULFIKAR,0.9402946523076006
SATI,0.9404390998635704
RAMIS,0.9405828572002659
ASIR,0.9407264995004154
MAHSUM,0.9408697583454125
BERK,0.9410129788448943
ABDULSELAM,0.9411560843078303
AYDOGAN,0.9412988063156137
POLAT,0.9414414899778819
BARBAROS,0.9415834834208755
NUREDDIN,0.9417254768638691
CESIM,0.94186482446631
HANEFI,0.9420041720687509
SAYIM,0.9421433662891308
OZHAN,0.9422818319447208
ABDURAHMAN,0.9424200675272193
BESIM,0.9425581880731719
NAHIT,0.942694698107484
KANI,0.9428295592846399
MIKDAT,0.9429640753521585
SELAHITTIN,0.9430974793997347
MUKREMIN,0.9432298097728837
RAMIZ,0.9433619867639718
MUTTALIP,0.9434939336819682
CESUR,0.9436248452710527
MEHMETALI,0.9437549132588017
BEHZAT,0.9438846361369133
SAMIL,0.9440142056329639
ULVI,0.9441435450559229
HAKIM,0.9442727694423362
OZDEN,0.9444018404466884
TEOMAN,0.9445307964144949
ARAP,0.9446597140367862
MAZLUM,0.9447884399315011
ERKUT,0.9449169357531245
HASIP,0.9450452015016564
MENDUH,0.945173428904673
BARAN,0.9453008510518692
ATIF,0.9454281198170045
UMMET,0.9455550051269871
FERRUH,0.9456816220183629
MITAT,0.9458081622187083
MALIK,0.9459345106914774
NUR,0.9460605140546091
GIYASETTIN,0.9461862106536189
NUSRETTIN,0.9463116004885065
TUGAY,0.9464369903233942
TUNAY,0.9465621500851903
VEYIS,0.9466871181194102
GANI,0.9468117026984775
ABDULLATIF,0.9469362105865142
ENSAR,0.9470605650924899
ZUHTU,0.9471838459240385
BERKAN,0.9473061681177057
FEDAI,0.9474282218927661
ZAKIR,0.9475500072492197
SIRAC,0.947671754260158
NASUH,0.94779330954352
SADRETTIN,0.9479138294979702
MAZHAR,0.9480332374324779
MUHYETTIN,0.9481517250746194
ZAHIR,0.94826933076991
EFE,0.9483865913555635
KIVANC,0.9485034684860643
ABIT,0.9486201155434735
MUNUR,0.9487365325277912
HALDUN,0.9488527194390174
CELEBI,0.948968829659213
MELIK,0.9490848631883783
BATUHAN,0.949200398225845
KURSAD,0.9493158949177967
HAZIM,0.9494311231911414
HAN,0.9495460830458794
ARMAGAN,0.9496608895185563
MEDET,0.949775657645718
EGEMEN,0.9498899656266967
GUNDUZ,0.950004081880099
NASIR,0.9501173161866505
ABDULGANI,0.9502305121476867
RUSEN,0.9503435930721771
FETI,0.9504560988139387
TUNC,0.9505682977915783
TEZCAN,0.9506801516595805
HABIL,0.9507919288365522
BIRKAN,0.9509035526314629
ALATTIN,0.951015099735343
TELAT,0.951126148347525
NESAT,0.9512366984680085
KAGAN,0.95134694182437
HAMI,0.9514569934531552
BIRCAN,0.9515667766633336
BEYHAN,0.9516764831824814
TALHA,0.9517861897016293
ALISAN,0.9518953977290789
SAFA,0.9520046057565285
OZTURK,0.9521137370929474
DERYA,0.9522227150473055
MUSLIM,0.9523310411279042
NURITTIN,0.9524391371354113
VASFI,0.9525466196146744
SERTAN,0.9526532968381171
DUNDAR,0.9527597439884681
RAUF,0.9528655392650599
KIYASETTIN,0.9529709894320143
BESTAMI,0.9530763629079383
MANSUR,0.9531813529287096
SUNAY,0.9532861895674201
MEHDI,0.9533907961330389
NIZAM,0.9534953643531424
OKAY,0.9535998175367002
FETHULLAH,0.953703235391346
MUMUN,0.9538065765549615
KORHAN,0.9539095342634243
MUFIT,0.9540106130416395
VAROL,0.9541116918198548
MACIT,0.9542117352691581
OGUN,0.9543115102998546
ZULFUKAR,0.9544112469850359
ALAEDDIN,0.9545097949592443
SUHA,0.9546079211327848
TEYFIK,0.9547058555787491
FERMAN,0.9548037133336827
NEZIH,0.9549015710886165
HASBI,0.9549991604249435
BERKAY,0.9550965963792094
VEYSAL,0.9551938789514143
FAYIK,0.9552910848325886
DOGUKAN,0.9553879456041258
BAHADDIN,0.9554847680301476
DURAK,0.9555814754196236
KAMBER,0.9556780677725539
ZAHIT,0.9557740465972401
EFENDI,0.9558695652757432
CENGIZHAN,0.9559650072632158
RAHMAN,0.956059797376929
CASIM,0.9561545107996118
KANBER,0.9562487257305962
ABDULBARI,0.956342557206428
MAHFUZ,0.9564363886822598
OZGUN,0.9565301818125764
ABDULCELIL,0.9566239365973778
MESTAN,0.9567168094353281
ABDULHALIK,0.9568093755091566
HATIP,0.9569017115098933
SACIT,0.9569938941285692
RIFKI,0.9570858466741535
BEDIRHAN,0.9571774924556158
ASKER,0.9572682946357424
KURBAN,0.9573584832876249
IMRAN,0.9574484035209005
NAFI,0.9575381320266
IDIRIS,0.9576270169309637
TURKAY,0.9577157484532666
ALKAN,0.9578039431383557
MIKTAT,0.9578919460958686
GUNEY,0.9579796806347747
CEYLAN,0.9580672617916198
NECMEDDIN,0.9581548429484649
HUDAVERDI,0.9582418489225811
ERKIN,0.9583284330960296
MUHIDDIN,0.958415017269478
ABDULMUTTALIP,0.9585014480608653
BOZAN,0.958587763815707
CABIR,0.9586736961153961
ABDULHADI,0.9587593983419936
BASAR,0.958843873512103
SEYHO,0.9589282336456665
MEMIK,0.9590122486695928
AYDEMIR,0.9590961870024886
METEHAN,0.959180086989869
ABDULMENAF,0.9592638719407037
SIDIK,0.9593473501274163
SAYIT,0.9594307899686139
ABDULGAFUR,0.9595133478629604
OKKAS,0.9595957907207611
BURCIN,0.9596781568875313
ZEKAYI,0.9597602546356948
SAID,0.9598420839652515
NABI,0.9599233381120793
ABDULSAMET,0.9600044772223613
TANSEL,0.9600854629505823
MASUM,0.9601663719877729
MARUF,0.960247242679448
HALEF,0.9603280366800928
HICABI,0.960408753989707
ORUC,0.9604890878441688
UMRAN,0.9605693833531151
RACI,0.9606494104434548
FERZENDE,0.9607292841517333
ALTUG,0.9608088894414052
VEFA,0.9608884180400464
EFKAN,0.9609674864925046
MERIC,0.9610454812705357
MIRAC,0.9611234377030515
ERBIL,0.9612012790990215
TIMUCIN,0.9612789287674153
ABDUSSELAM,0.9613559649075649
MUKERREM,0.9614323491739551
CANIP,0.9615086184037996
CEMALI,0.9615841207233391
FETULLAH,0.9616592779332411
GENCAY,0.9617342050700517
FARIS,0.9618090171703165
CABBAR,0.9618835225064593
BULUT,0.9619576827329647
GOKSAL,0.9620317279229242
SERACETTIN,0.9621055430397925
NURHAN,0.9621779010270808
NAZIR,0.9622498755592166
ORAL,0.9623217350548067
SAHAP,0.9623934411683357
REMEZAN,0.9624647254811969
NAMI,0.9625354729568445
CAGLAYAN,0.9626061437414617
YETKIN,0.9626768145260788
ZULFI,0.9627472552376043
EMIRHAN,0.9628175809125842
ZIVER,0.9628878682420488
TOLGAHAN,0.962958117225998
SEMIR,0.963028327864432
KORKMAZ,0.9630984618118356
ALAITTIN,0.9631682123040866
ISAK,0.9632376943777307
BEYAZIT,0.9633067929962223
BERKANT,0.9633754314685309
KADER,0.9634439932498089
DUZGUN,0.9635124783400564
NADI,0.9635801198289683
VAHDET,0.9636477229723649
TUNAHAN,0.9637152877702463
ERSEL,0.9637820473123072
SONMEZ,0.9638481549806088
REHA,0.9639139175392731
TAYYIP,0.9639795650613917
BILGEHAN,0.9640450592014492
NECATTIN,0.9641102465773848
AYCAN,0.9641750504981677
KUDDUSI,0.9642397777279201
BISAR,0.9643040448114895
ERDEN,0.9643683118950588
AYVAZ,0.9644324639420824
ZABIT,0.9644965392980753
VEZIR,0.9645604996175227
SIH,0.9646239997907868
MURTEZA,0.9646871165088985
NESIMI,0.9647500798449491
KAMER,0.9648128131079082
ABDULCEBBAR,0.964875508025352
KERAMETTIN,0.9649378194876433
YADIGAR,0.9650001309499346
ZIKRI,0.9650622890301649
UYGAR,0.965124140346273
DURSUNALI,0.965185953316866
IBIS,0.9652476129053978
TANSU,0.9653092724939298
KALENDER,0.9653707787004007
MIRZA,0.9654319781427495
FELEMEZ,0.9654931392395831
KADEM,0.9655542619909014
REYHAN,0.9656143494133078
FERAMUZ,0.9656743217991685
CENAP,0.9657341791484834
SEMSEDDIN,0.965793844770222
BAKIR,0.9658532419733538
SEDRETTIN,0.965912409103394
SADAN,0.965971537887919
ASAF,0.9660305899814136
ZEHNI,0.9660892586197555
REIS,0.9661476204939754
CEVHER,0.9662058289861343
AGIT,0.9662638457507168
ALPEREN,0.9663217858242689
MURAD,0.9663796875523056
NESIP,0.9664370140976136
ULKU,0.9664941489153454
SIYAMI,0.9665507468958634
INANC,0.9666071531488053
SAKIN,0.9666634827107166
BAHAETTIN,0.9667197739271126
SEMSI,0.9667759884524781
EDIZ,0.9668318962137217
ALIHAN,0.9668876505929042
ARAFAT,0.9669429064803883
CANAN,0.9669980473313267
RIZVAN,0.9670531498367497
SAKIP,0.9671082523421728
GUNES,0.9671633165020806
ZIYAETTIN,0.967218303970958
TURABI,0.9672732530943201
ABDURREZAK,0.9673279721445907
SAFI,0.9673825761583155
ASUR,0.9674367583713724
ISIK,0.9674909022389141
CUMAALI,0.9675447776878491
AGA,0.9675985764457534
ASKERI,0.967652260167112
AKAN,0.9677058288519249
SIRACETTIN,0.9677593208457073
ZEKERIYYA,0.9678128128394896
MEHMED,0.9678662281422414
ABDULMUTALIP,0.9679195667539627
DEVRIS,0.9679727519836231
MULLA,0.9680258605222529
SELAHETTIN,0.9680788540243369
HULISI,0.9681317708353904
TEMUR,0.9681846876464439
HAKI,0.9682375661119822
YETIS,0.9682904445775204
AGAH,0.9683430929699671
KASIF,0.9683956263258681
GIRAY,0.9684480829907385
OZGEN,0.968500539655609
SIHO,0.9685528045929032
BILGE,0.9686049544936515
CIHAD,0.9686571043943999
ADIGUZEL,0.9687091392586025
USTUN,0.9687609823952288
TEFIK,0.9688125954587636
SENTURK,0.968864131831268
ATTILA,0.968915629858257
SAMED,0.968967127885246
ABDULSEMET,0.9690185108756892
AYGUN,0.9690698938661325
GOKALP,0.9691212385110605
HAFIZ,0.969172506464958
NURDOGAN,0.969223697727825
FEYAT,0.9692746972631157
AYKAN,0.9693256201073759
HAYREDDIN,0.9693765429516361
